,user id,name,registration,edit count,revision id,revision time,goodfaith,damaging
0,688416,b'\xda\x86\xd8\xb1\xdb\x90\xda\xaa',b'20171101003524',2,21534759,2017-11-01 00:50:33,0.30774639460660813,0.8398622448793788
1,688416,b'\xda\x86\xd8\xb1\xdb\x90\xda\xaa',b'20171101003524',2,21534782,2017-11-01 00:54:24,0.3912688404124944,0.8012003090132179
2,688425,b'Hasti.rzi',b'20171101033621',1,21535603,2017-11-01 07:36:37,0.45612285019595683,0.6689647260806587
3,688430,b'Alighorbani',b'20171101041715',14,21535079,2017-11-01 04:36:21,0.3243317117727268,0.8673519160634254
4,688430,b'Alighorbani',b'20171101041715',14,21535080,2017-11-01 04:38:35,0.4488006257560499,0.7634690998550429
5,688430,b'Alighorbani',b'20171101041715',14,21535087,2017-11-01 04:39:35,0.4488006257560499,0.7634690998550429
6,688430,b'Alighorbani',b'20171101041715',14,21541192,2017-11-02 10:26:01,0.4454226584042918,0.6984987737249377
7,688430,b'Alighorbani',b'20171101041715',14,21541234,2017-11-02 10:40:49,0.5988330749884749,0.8280030062201812
8,688430,b'Alighorbani',b'20171101041715',14,21541243,2017-11-02 10:44:44,na,na
9,688430,b'Alighorbani',b'20171101041715',14,21541272,2017-11-02 10:58:47,na,na
10,688430,b'Alighorbani',b'20171101041715',14,21541278,2017-11-02 11:00:05,na,na
11,688430,b'Alighorbani',b'20171101041715',14,21541287,2017-11-02 11:02:21,na,na
12,688430,b'Alighorbani',b'20171101041715',14,21541331,2017-11-02 11:15:20,na,na
13,688430,b'Alighorbani',b'20171101041715',14,21541622,2017-11-02 11:49:37,na,na
14,688430,b'Alighorbani',b'20171101041715',14,21541693,2017-11-02 12:10:14,na,na
15,688430,b'Alighorbani',b'20171101041715',14,21541819,2017-11-02 12:34:44,na,na
16,688430,b'Alighorbani',b'20171101041715',14,21543915,2017-11-02 21:11:32,na,na
17,688433,b'Foroughi.a',b'20171101045001',3,21549282,2017-11-03 19:31:02,0.5140783196531752,0.698369716329879
18,688433,b'Foroughi.a',b'20171101045001',3,21549317,2017-11-03 19:39:43,0.3322552218211821,0.8097826870621678
19,688435,b'S313shamim',b'20171101053055',2,21535228,2017-11-01 05:35:57,0.41103447447236485,0.8145029765988021
20,688435,b'S313shamim',b'20171101053055',2,21535247,2017-11-01 05:41:49,0.39848462027698456,0.7563213429159841
21,688439,b'\xd8\xb9\xd9\x84\xdb\x8c \xd8\xa8\xd9\x88\xd8\xa7\xd9\x84\xd8\xad\xd8\xb3\xd9\x86\xdb\x8c',b'20171101061119',20,21543189,2017-11-02 18:15:07,0.6995791739513146,0.6521503856708378
22,688451,b'\xd8\xa7\xd9\x87\xd9\x88\xd8\xb1\xd8\xa7 \xd8\xb5\xd8\xa7\xd8\xaf\xd9\x82\xdb\x8c \xd9\x85\xd8\xb1\xd8\xa7\xd8\xaf\xd8\xad\xd8\xa7\xd8\xb5\xd9\x84\xdb\x8c',b'20171101071353',1,21535533,2017-11-01 07:15:12,0.4109841399269247,0.8138548324615479
23,688465,b'Hamed porbakhshi',b'20171101085713',5,21535915,2017-11-01 09:13:36,0.6805561007709982,0.7063065316421421
24,688465,b'Hamed porbakhshi',b'20171101085713',5,21535932,2017-11-01 09:16:53,0.4708982209005189,0.8474021587592333
25,688465,b'Hamed porbakhshi',b'20171101085713',5,21536035,2017-11-01 09:39:21,0.49157772747991163,0.944246532110928
26,688465,b'Hamed porbakhshi',b'20171101085713',5,21536038,2017-11-01 09:40:10,0.47792922389319564,0.8262049395726166
27,688468,b'Mahan1983',b'20171101090946',2,21535972,2017-11-01 09:23:57,0.2461793504032713,0.9246751365458755
28,688468,b'Mahan1983',b'20171101090946',2,21536005,2017-11-01 09:32:18,0.16979734168291147,0.9509456803758252
29,688469,b'Po888',b'20171101091018',4,21536050,2017-11-01 09:42:55,0.5149687936051086,0.7684088027461988
30,688469,b'Po888',b'20171101091018',4,21536168,2017-11-01 10:09:52,0.51398927687508,0.8752091626805717
31,688469,b'Po888',b'20171101091018',4,21536171,2017-11-01 10:10:38,0.5090939925027308,0.7326744519318957
32,688469,b'Po888',b'20171101091018',4,21536178,2017-11-01 10:12:26,0.4191872262357936,0.575165690151107
33,688472,b'Samadihamidreza',b'20171101092646',38,23349758,2018-05-16 07:25:55,0.5462161419389537,0.5449432281768484
34,688472,b'Samadihamidreza',b'20171101092646',38,23349903,2018-05-16 07:45:01,0.6918025512259065,0.6536060632804187
35,688472,b'Samadihamidreza',b'20171101092646',38,23349970,2018-05-16 08:01:01,0.8557359553187053,0.21524622402968951
36,688472,b'Samadihamidreza',b'20171101092646',38,23350073,2018-05-16 08:12:57,0.7411542698382015,0.47916099223843756
37,688472,b'Samadihamidreza',b'20171101092646',38,23350078,2018-05-16 08:13:30,0.7647979624684507,0.5391520219918371
38,688472,b'Samadihamidreza',b'20171101092646',38,23350556,2018-05-16 08:58:24,na,na
39,688472,b'Samadihamidreza',b'20171101092646',38,23350570,2018-05-16 09:01:05,na,na
40,688472,b'Samadihamidreza',b'20171101092646',38,23350582,2018-05-16 09:04:15,na,na
41,688472,b'Samadihamidreza',b'20171101092646',38,23350587,2018-05-16 09:04:44,na,na
42,688472,b'Samadihamidreza',b'20171101092646',38,23350603,2018-05-16 09:08:48,na,na
43,688472,b'Samadihamidreza',b'20171101092646',38,23350699,2018-05-16 09:27:31,na,na
44,688472,b'Samadihamidreza',b'20171101092646',38,23350704,2018-05-16 09:28:30,na,na
45,688472,b'Samadihamidreza',b'20171101092646',38,23350737,2018-05-16 09:31:29,na,na
46,688472,b'Samadihamidreza',b'20171101092646',38,23350741,2018-05-16 09:32:03,na,na
47,688472,b'Samadihamidreza',b'20171101092646',38,23350756,2018-05-16 09:33:52,na,na
48,688472,b'Samadihamidreza',b'20171101092646',38,23350764,2018-05-16 09:34:15,na,na
49,688472,b'Samadihamidreza',b'20171101092646',38,23350783,2018-05-16 09:36:21,na,na
50,688472,b'Samadihamidreza',b'20171101092646',38,23350790,2018-05-16 09:37:07,na,na
51,688472,b'Samadihamidreza',b'20171101092646',38,23350798,2018-05-16 09:38:00,na,na
52,688472,b'Samadihamidreza',b'20171101092646',38,23350870,2018-05-16 09:43:17,na,na
53,688472,b'Samadihamidreza',b'20171101092646',38,23350905,2018-05-16 09:44:56,na,na
54,688472,b'Samadihamidreza',b'20171101092646',38,23350980,2018-05-16 09:49:31,na,na
55,688472,b'Samadihamidreza',b'20171101092646',38,23350987,2018-05-16 09:50:00,na,na
56,688472,b'Samadihamidreza',b'20171101092646',38,23350999,2018-05-16 09:50:48,na,na
57,688472,b'Samadihamidreza',b'20171101092646',38,23351249,2018-05-16 10:19:12,na,na
58,688472,b'Samadihamidreza',b'20171101092646',38,23351252,2018-05-16 10:19:29,na,na
59,688472,b'Samadihamidreza',b'20171101092646',38,23351283,2018-05-16 10:23:54,na,na
60,688472,b'Samadihamidreza',b'20171101092646',38,23351284,2018-05-16 10:24:08,na,na
61,688472,b'Samadihamidreza',b'20171101092646',38,23351333,2018-05-16 10:32:00,na,na
62,688472,b'Samadihamidreza',b'20171101092646',38,23351346,2018-05-16 10:33:58,na,na
63,688472,b'Samadihamidreza',b'20171101092646',38,23351522,2018-05-16 11:03:03,na,na
64,688472,b'Samadihamidreza',b'20171101092646',38,23351636,2018-05-16 11:18:02,na,na
65,688472,b'Samadihamidreza',b'20171101092646',38,23351805,2018-05-16 11:34:59,na,na
66,688472,b'Samadihamidreza',b'20171101092646',38,23361974,2018-05-17 06:39:52,na,na
67,688473,b'Sheykh nariman',b'20171101092815',60,21536573,2017-11-01 11:30:31,0.3816735370179431,0.8802022990045086
68,688473,b'Sheykh nariman',b'20171101092815',60,21536598,2017-11-01 11:37:21,0.39214514607669704,0.8599299922165266
69,688473,b'Sheykh nariman',b'20171101092815',60,21536602,2017-11-01 11:39:23,0.3782535267616606,0.846867557177755
70,688473,b'Sheykh nariman',b'20171101092815',60,21536630,2017-11-01 11:49:00,0.4274913714046762,0.7379237347589563
71,688473,b'Sheykh nariman',b'20171101092815',60,21536833,2017-11-01 12:14:25,0.44979139667404283,0.8249297122782142
72,688473,b'Sheykh nariman',b'20171101092815',60,21536853,2017-11-01 12:21:08,na,na
73,688473,b'Sheykh nariman',b'20171101092815',60,21536897,2017-11-01 12:26:37,na,na
74,688473,b'Sheykh nariman',b'20171101092815',60,21536904,2017-11-01 12:27:46,na,na
75,688473,b'Sheykh nariman',b'20171101092815',60,21536910,2017-11-01 12:28:32,na,na
76,688473,b'Sheykh nariman',b'20171101092815',60,21536919,2017-11-01 12:29:29,na,na
77,688473,b'Sheykh nariman',b'20171101092815',60,21536934,2017-11-01 12:30:37,na,na
78,688473,b'Sheykh nariman',b'20171101092815',60,21536976,2017-11-01 12:38:58,na,na
79,688473,b'Sheykh nariman',b'20171101092815',60,21536989,2017-11-01 12:40:27,na,na
80,688473,b'Sheykh nariman',b'20171101092815',60,21537005,2017-11-01 12:44:32,na,na
81,688473,b'Sheykh nariman',b'20171101092815',60,21537015,2017-11-01 12:45:49,na,na
82,688473,b'Sheykh nariman',b'20171101092815',60,21537022,2017-11-01 12:46:47,na,na
83,688473,b'Sheykh nariman',b'20171101092815',60,21537071,2017-11-01 12:57:02,na,na
84,688473,b'Sheykh nariman',b'20171101092815',60,21537073,2017-11-01 12:57:22,na,na
85,688473,b'Sheykh nariman',b'20171101092815',60,21544151,2017-11-02 22:13:58,na,na
86,688473,b'Sheykh nariman',b'20171101092815',60,21549248,2017-11-03 19:26:08,na,na
87,688473,b'Sheykh nariman',b'20171101092815',60,21571660,2017-11-06 12:39:46,na,na
88,688473,b'Sheykh nariman',b'20171101092815',60,21572091,2017-11-06 13:28:58,na,na
89,688473,b'Sheykh nariman',b'20171101092815',60,21572164,2017-11-06 13:36:08,na,na
90,688473,b'Sheykh nariman',b'20171101092815',60,21572184,2017-11-06 13:38:08,na,na
91,688473,b'Sheykh nariman',b'20171101092815',60,21572369,2017-11-06 13:58:17,na,na
92,688473,b'Sheykh nariman',b'20171101092815',60,21572385,2017-11-06 13:59:54,na,na
93,688473,b'Sheykh nariman',b'20171101092815',60,21572398,2017-11-06 14:01:13,na,na
94,688473,b'Sheykh nariman',b'20171101092815',60,21572436,2017-11-06 14:05:18,na,na
95,688473,b'Sheykh nariman',b'20171101092815',60,21572484,2017-11-06 14:09:57,na,na
96,688473,b'Sheykh nariman',b'20171101092815',60,21572498,2017-11-06 14:11:08,na,na
97,688473,b'Sheykh nariman',b'20171101092815',60,21572506,2017-11-06 14:11:50,na,na
98,688473,b'Sheykh nariman',b'20171101092815',60,21574683,2017-11-06 20:00:17,na,na
99,688473,b'Sheykh nariman',b'20171101092815',60,21574697,2017-11-06 20:01:48,na,na
100,688473,b'Sheykh nariman',b'20171101092815',60,21574732,2017-11-06 20:08:01,na,na
101,688473,b'Sheykh nariman',b'20171101092815',60,21574745,2017-11-06 20:09:36,na,na
102,688473,b'Sheykh nariman',b'20171101092815',60,21574748,2017-11-06 20:10:06,na,na
103,688473,b'Sheykh nariman',b'20171101092815',60,21574753,2017-11-06 20:10:39,na,na
104,688473,b'Sheykh nariman',b'20171101092815',60,21583495,2017-11-08 20:03:02,na,na
105,688473,b'Sheykh nariman',b'20171101092815',60,21583513,2017-11-08 20:05:21,na,na
106,688473,b'Sheykh nariman',b'20171101092815',60,21583525,2017-11-08 20:06:59,na,na
107,688473,b'Sheykh nariman',b'20171101092815',60,21583574,2017-11-08 20:12:03,na,na
108,688473,b'Sheykh nariman',b'20171101092815',60,21583579,2017-11-08 20:12:39,na,na
109,688473,b'Sheykh nariman',b'20171101092815',60,21630798,2017-11-17 13:50:23,na,na
110,688473,b'Sheykh nariman',b'20171101092815',60,21666273,2017-11-24 01:17:42,na,na
111,688473,b'Sheykh nariman',b'20171101092815',60,21666274,2017-11-24 01:17:57,na,na
112,688473,b'Sheykh nariman',b'20171101092815',60,21676175,2017-11-26 03:40:30,na,na
113,688473,b'Sheykh nariman',b'20171101092815',60,21752995,2017-12-07 15:26:17,na,na
114,688473,b'Sheykh nariman',b'20171101092815',60,21796377,2017-12-15 19:14:07,na,na
115,688473,b'Sheykh nariman',b'20171101092815',60,21814020,2017-12-17 21:24:35,na,na
116,688473,b'Sheykh nariman',b'20171101092815',60,21814026,2017-12-17 21:27:26,na,na
117,688473,b'Sheykh nariman',b'20171101092815',60,21818025,2017-12-18 20:31:53,na,na
118,688473,b'Sheykh nariman',b'20171101092815',60,21860668,2017-12-25 20:06:07,na,na
119,688473,b'Sheykh nariman',b'20171101092815',60,21930557,2018-01-10 01:01:34,na,na
120,688473,b'Sheykh nariman',b'20171101092815',60,21930560,2018-01-10 01:02:43,na,na
