,damaging,edit count,edits.6.months,goodfaith,name,registration,revision id,revision time,user id,wiki
14,na,20,20,na,b'Larissamesko',2017-11-18 16:49:49,50514786,2017-11-18 20:26:52,2020658,pt
15,na,20,20,na,b'Larissamesko',2017-11-18 16:49:49,50514886,2017-11-18 20:37:28,2020658,pt
16,na,20,20,na,b'Larissamesko',2017-11-18 16:49:49,50514961,2017-11-18 20:43:49,2020658,pt
17,na,20,20,na,b'Larissamesko',2017-11-18 16:49:49,50515008,2017-11-18 20:51:06,2020658,pt
18,na,20,20,na,b'Larissamesko',2017-11-18 16:49:49,50515049,2017-11-18 20:55:10,2020658,pt
19,na,20,20,na,b'Larissamesko',2017-11-18 16:49:49,50682298,2017-12-06 01:12:09,2020658,pt
20,na,20,20,na,b'Larissamesko',2017-11-18 16:49:49,50682356,2017-12-06 01:17:00,2020658,pt
21,na,20,20,na,b'Larissamesko',2017-11-18 16:49:49,51774542,2018-04-11 04:15:23,2020658,pt
22,na,20,20,na,b'Larissamesko',2017-11-18 16:49:49,51970238,2018-05-03 03:32:02,2020658,pt
23,na,20,20,na,b'Larissamesko',2017-11-18 16:49:49,51992524,2018-05-05 12:04:43,2020658,pt
24,na,20,20,na,b'Larissamesko',2017-11-18 16:49:49,51992531,2018-05-05 12:07:59,2020658,pt
25,0.38822329882297935,138,138,0.804666733564883,b'Third night black',2017-11-08 18:11:34,50419101,2017-11-08 18:15:28,2016565,pt
26,0.5790313958882973,138,138,0.5808732615735974,b'Third night black',2017-11-08 18:11:34,50419109,2017-11-08 18:16:02,2016565,pt
27,0.1309706250299211,138,138,0.9201394330536833,b'Third night black',2017-11-08 18:11:34,50419112,2017-11-08 18:16:25,2016565,pt
28,0.2881032833645491,138,138,0.8033552266529885,b'Third night black',2017-11-08 18:11:34,50419119,2017-11-08 18:17:00,2016565,pt
29,0.2058172902810022,138,138,0.8701523472669211,b'Third night black',2017-11-08 18:11:34,50419131,2017-11-08 18:18:00,2016565,pt
30,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419141,2017-11-08 18:18:46,2016565,pt
31,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419144,2017-11-08 18:19:04,2016565,pt
32,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419154,2017-11-08 18:20:35,2016565,pt
33,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419158,2017-11-08 18:20:56,2016565,pt
34,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419165,2017-11-08 18:21:34,2016565,pt
35,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419171,2017-11-08 18:22:02,2016565,pt
36,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419180,2017-11-08 18:22:59,2016565,pt
37,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419193,2017-11-08 18:24:57,2016565,pt
38,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419197,2017-11-08 18:25:33,2016565,pt
39,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419203,2017-11-08 18:26:17,2016565,pt
40,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419210,2017-11-08 18:27:20,2016565,pt
41,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419225,2017-11-08 18:28:44,2016565,pt
42,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419232,2017-11-08 18:29:13,2016565,pt
43,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419235,2017-11-08 18:29:37,2016565,pt
44,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419245,2017-11-08 18:30:30,2016565,pt
45,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419255,2017-11-08 18:31:30,2016565,pt
46,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419262,2017-11-08 18:32:23,2016565,pt
47,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419280,2017-11-08 18:34:10,2016565,pt
48,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419286,2017-11-08 18:34:40,2016565,pt
49,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419291,2017-11-08 18:34:59,2016565,pt
50,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419298,2017-11-08 18:35:40,2016565,pt
51,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419299,2017-11-08 18:35:56,2016565,pt
52,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419301,2017-11-08 18:36:14,2016565,pt
53,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419304,2017-11-08 18:36:30,2016565,pt
54,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419307,2017-11-08 18:36:45,2016565,pt
55,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419311,2017-11-08 18:37:00,2016565,pt
56,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419312,2017-11-08 18:37:19,2016565,pt
57,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419353,2017-11-08 18:41:37,2016565,pt
58,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419355,2017-11-08 18:41:54,2016565,pt
59,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419361,2017-11-08 18:42:43,2016565,pt
60,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419372,2017-11-08 18:43:50,2016565,pt
61,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419392,2017-11-08 18:44:47,2016565,pt
62,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419399,2017-11-08 18:45:23,2016565,pt
63,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419409,2017-11-08 18:45:52,2016565,pt
64,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419416,2017-11-08 18:46:19,2016565,pt
65,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419428,2017-11-08 18:46:54,2016565,pt
66,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419435,2017-11-08 18:47:23,2016565,pt
67,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419445,2017-11-08 18:48:08,2016565,pt
68,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419457,2017-11-08 18:48:51,2016565,pt
69,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419472,2017-11-08 18:50:13,2016565,pt
70,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419477,2017-11-08 18:50:27,2016565,pt
71,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50419495,2017-11-08 18:51:31,2016565,pt
72,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430228,2017-11-09 18:19:59,2016565,pt
73,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430231,2017-11-09 18:20:15,2016565,pt
74,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430241,2017-11-09 18:20:56,2016565,pt
75,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430251,2017-11-09 18:21:42,2016565,pt
76,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430259,2017-11-09 18:22:12,2016565,pt
77,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430274,2017-11-09 18:22:55,2016565,pt
78,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430282,2017-11-09 18:23:43,2016565,pt
79,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430294,2017-11-09 18:24:42,2016565,pt
80,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430304,2017-11-09 18:25:24,2016565,pt
81,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430314,2017-11-09 18:26:03,2016565,pt
82,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430318,2017-11-09 18:26:22,2016565,pt
83,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430323,2017-11-09 18:26:43,2016565,pt
84,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430333,2017-11-09 18:27:31,2016565,pt
85,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430346,2017-11-09 18:28:05,2016565,pt
86,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430354,2017-11-09 18:28:52,2016565,pt
87,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430359,2017-11-09 18:29:19,2016565,pt
88,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430363,2017-11-09 18:29:41,2016565,pt
89,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430373,2017-11-09 18:30:19,2016565,pt
90,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430379,2017-11-09 18:30:37,2016565,pt
91,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430424,2017-11-09 18:34:48,2016565,pt
92,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430446,2017-11-09 18:36:08,2016565,pt
93,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430449,2017-11-09 18:36:22,2016565,pt
94,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430456,2017-11-09 18:36:56,2016565,pt
95,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430460,2017-11-09 18:37:11,2016565,pt
96,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430466,2017-11-09 18:37:25,2016565,pt
97,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50430470,2017-11-09 18:37:44,2016565,pt
98,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50476721,2017-11-14 18:14:23,2016565,pt
99,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50476724,2017-11-14 18:14:44,2016565,pt
100,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50476728,2017-11-14 18:15:09,2016565,pt
101,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50476732,2017-11-14 18:15:21,2016565,pt
102,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50476736,2017-11-14 18:15:36,2016565,pt
103,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50476741,2017-11-14 18:16:01,2016565,pt
104,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50476752,2017-11-14 18:16:27,2016565,pt
105,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50476850,2017-11-14 18:26:54,2016565,pt
106,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50476869,2017-11-14 18:28:31,2016565,pt
107,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50476875,2017-11-14 18:29:24,2016565,pt
108,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50476883,2017-11-14 18:30:44,2016565,pt
109,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50476903,2017-11-14 18:33:53,2016565,pt
110,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50565034,2017-11-23 18:34:15,2016565,pt
111,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50565035,2017-11-23 18:34:49,2016565,pt
112,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50573171,2017-11-24 18:01:08,2016565,pt
113,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50573176,2017-11-24 18:01:29,2016565,pt
114,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50573198,2017-11-24 18:03:17,2016565,pt
115,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50573208,2017-11-24 18:04:05,2016565,pt
116,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50573225,2017-11-24 18:05:27,2016565,pt
117,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50573251,2017-11-24 18:08:31,2016565,pt
118,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50573279,2017-11-24 18:11:13,2016565,pt
119,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50573313,2017-11-24 18:14:46,2016565,pt
120,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50573335,2017-11-24 18:16:29,2016565,pt
121,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50573362,2017-11-24 18:18:34,2016565,pt
122,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50573367,2017-11-24 18:18:48,2016565,pt
123,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50573434,2017-11-24 18:25:34,2016565,pt
124,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50620341,2017-11-29 18:24:22,2016565,pt
125,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50620347,2017-11-29 18:24:48,2016565,pt
126,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50620364,2017-11-29 18:25:55,2016565,pt
127,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50620365,2017-11-29 18:26:13,2016565,pt
128,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50620370,2017-11-29 18:26:53,2016565,pt
129,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50620388,2017-11-29 18:27:59,2016565,pt
130,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50620398,2017-11-29 18:28:51,2016565,pt
131,na,138,138,na,b'Third night black',2017-11-08 18:11:34,50620409,2017-11-29 18:29:52,2016565,pt
132,0.06960099230779261,280,280,0.962081898660749,b'Danielly Campos Dias',2017-11-04 19:36:34,50458333,2017-11-12 19:22:31,2014788,pt
133,0.3789917056769215,280,280,0.8205617779923362,b'Danielly Campos Dias',2017-11-04 19:36:34,50458361,2017-11-12 19:25:09,2014788,pt
134,0.06799823981106749,280,280,0.9441593184998072,b'Danielly Campos Dias',2017-11-04 19:36:34,50468513,2017-11-13 19:10:31,2014788,pt
135,0.46611607096741986,280,280,0.714714903756725,b'Danielly Campos Dias',2017-11-04 19:36:34,50468568,2017-11-13 19:17:01,2014788,pt
136,0.06986164377094675,280,280,0.9697264099604324,b'Danielly Campos Dias',2017-11-04 19:36:34,51797670,2018-04-13 13:04:54,2014788,pt
137,na,280,280,na,b'Danielly Campos Dias',2017-11-04 19:36:34,51851497,2018-04-19 19:47:52,2014788,pt
138,na,280,280,na,b'Danielly Campos Dias',2017-11-04 19:36:34,51911885,2018-04-26 17:21:33,2014788,pt
139,na,280,280,na,b'Danielly Campos Dias',2017-11-04 19:36:34,51912139,2018-04-26 17:53:48,2014788,pt
140,na,280,280,na,b'Danielly Campos Dias',2017-11-04 19:36:34,51976241,2018-05-03 16:32:26,2014788,pt
141,na,280,280,na,b'Danielly Campos Dias',2017-11-04 19:36:34,51976935,2018-05-03 17:23:20,2014788,pt
142,na,280,280,na,b'Danielly Campos Dias',2017-11-04 19:36:34,51977218,2018-05-03 17:42:28,2014788,pt
143,na,280,280,na,b'Danielly Campos Dias',2017-11-04 19:36:34,52129079,2018-05-19 03:27:46,2014788,pt
144,na,280,280,na,b'Danielly Campos Dias',2017-11-04 19:36:34,52129156,2018-05-19 03:50:37,2014788,pt
145,na,280,280,na,b'Danielly Campos Dias',2017-11-04 19:36:34,52194100,2018-05-27 05:04:05,2014788,pt
146,0.6814093645887155,1,1,0.37008533445478825,b'Exosaengs',2017-11-11 21:06:14,50449724,2017-11-11 21:07:05,2017876,pt
147,0.7154884287676827,8,8,0.34931971776180387,b'Wendergfo',2017-11-12 16:25:25,50456689,2017-11-12 16:33:59,2018147,pt
148,0.3650370903630527,8,8,0.6461712770112777,b'Wendergfo',2017-11-12 16:25:25,50456784,2017-11-12 16:50:09,2018147,pt
149,0.8831215133079383,8,8,0.13387343578636196,b'Wendergfo',2017-11-12 16:25:25,50456841,2017-11-12 16:58:31,2018147,pt
150,0.6297925733439681,8,8,0.4634843816500297,b'Wendergfo',2017-11-12 16:25:25,50456850,2017-11-12 17:00:49,2018147,pt
151,0.7125149673042607,8,8,0.32565201069316274,b'Wendergfo',2017-11-12 16:25:25,50456901,2017-11-12 17:07:32,2018147,pt
152,na,8,8,na,b'Wendergfo',2017-11-12 16:25:25,50456963,2017-11-12 17:14:26,2018147,pt
153,na,8,8,na,b'Wendergfo',2017-11-12 16:25:25,50457294,2017-11-12 17:55:34,2018147,pt
154,na,8,8,na,b'Wendergfo',2017-11-12 16:25:25,50457303,2017-11-12 17:56:11,2018147,pt
155,0.7310372286786183,2,2,0.4480792983913411,b'BiancaMenezes',2017-11-30 20:59:00,50632112,2017-11-30 21:44:35,2025665,pt
156,0.4203484069393906,2,2,0.8371708980846555,b'BiancaMenezes',2017-11-30 20:59:00,50669876,2017-12-04 18:48:30,2025665,pt
157,0.5831514373465124,1,1,0.525635164869211,b'Genildo Lopes',2017-11-13 03:05:53,50462903,2017-11-13 03:15:20,2018410,pt
158,0.2560046475586921,1,1,0.8299618446269815,b'Tullius Assisiensis',2017-11-30 12:17:38,51495243,2018-03-12 09:11:11,2025418,pt
159,0.3910067897977935,5,5,0.9373986392520003,b'Lucas Rodrigues de Melo',2017-11-30 17:06:34,50799494,2017-12-19 14:55:03,2025560,pt
160,0.136566544431659,19,19,0.9511374604000465,b'Ecologia UFMG',2017-11-26 15:22:11,50590001,2017-11-26 17:50:43,2023812,pt
161,0.7900210038501687,19,19,0.44888558953397195,b'Ecologia UFMG',2017-11-26 15:22:11,50590288,2017-11-26 18:23:16,2023812,pt
162,0.38516065532811994,19,19,0.7429012290254465,b'Ecologia UFMG',2017-11-26 15:22:11,50593836,2017-11-27 00:26:55,2023812,pt
163,0.7960996184257412,19,19,0.4189440701604277,b'Ecologia UFMG',2017-11-26 15:22:11,50594282,2017-11-27 01:32:05,2023812,pt
164,0.24612726711817173,19,19,0.9257355912586659,b'Ecologia UFMG',2017-11-26 15:22:11,50612887,2017-11-28 22:41:21,2023812,pt
165,na,19,19,na,b'Ecologia UFMG',2017-11-26 15:22:11,50612936,2017-11-28 22:48:06,2023812,pt
166,na,19,19,na,b'Ecologia UFMG',2017-11-26 15:22:11,50612981,2017-11-28 22:52:24,2023812,pt
167,na,19,19,na,b'Ecologia UFMG',2017-11-26 15:22:11,50621844,2017-11-29 20:39:22,2023812,pt
168,na,19,19,na,b'Ecologia UFMG',2017-11-26 15:22:11,50621879,2017-11-29 20:42:14,2023812,pt
169,na,19,19,na,b'Ecologia UFMG',2017-11-26 15:22:11,50621992,2017-11-29 20:51:11,2023812,pt
170,na,19,19,na,b'Ecologia UFMG',2017-11-26 15:22:11,50622455,2017-11-29 21:32:27,2023812,pt
171,na,19,19,na,b'Ecologia UFMG',2017-11-26 15:22:11,50622771,2017-11-29 21:53:47,2023812,pt
172,na,19,19,na,b'Ecologia UFMG',2017-11-26 15:22:11,50624246,2017-11-30 00:26:18,2023812,pt
173,na,19,19,na,b'Ecologia UFMG',2017-11-26 15:22:11,50625868,2017-11-30 03:06:38,2023812,pt
174,na,19,19,na,b'Ecologia UFMG',2017-11-26 15:22:11,50625883,2017-11-30 03:09:14,2023812,pt
175,na,19,19,na,b'Ecologia UFMG',2017-11-26 15:22:11,50626250,2017-11-30 04:24:36,2023812,pt
176,na,19,19,na,b'Ecologia UFMG',2017-11-26 15:22:11,50626387,2017-11-30 04:57:53,2023812,pt
177,na,19,19,na,b'Ecologia UFMG',2017-11-26 15:22:11,50626433,2017-11-30 05:08:02,2023812,pt
178,na,19,19,na,b'Ecologia UFMG',2017-11-26 15:22:11,50626481,2017-11-30 05:43:28,2023812,pt
179,0.5240104150839131,6,6,0.5678641162025108,b'Joserdn',2017-11-04 11:26:23,50372753,2017-11-04 11:34:48,2014621,pt
180,0.6140799718306197,6,6,0.40463135465969474,b'Joserdn',2017-11-04 11:26:23,50372766,2017-11-04 11:36:18,2014621,pt
181,0.6620711378229032,6,6,0.4049006449290389,b'Joserdn',2017-11-04 11:26:23,50372787,2017-11-04 11:39:34,2014621,pt
182,0.7626314534107651,6,6,0.23733266361187091,b'Joserdn',2017-11-04 11:26:23,50372836,2017-11-04 11:49:15,2014621,pt
183,0.3201774049358806,6,6,0.6199115277300725,b'Joserdn',2017-11-04 11:26:23,50372861,2017-11-04 11:53:55,2014621,pt
184,na,6,6,na,b'Joserdn',2017-11-04 11:26:23,50372862,2017-11-04 11:54:37,2014621,pt
185,0.5654130377431207,1,1,0.835625033845768,b'AssistenteUnger',2017-11-15 22:04:37,50488346,2017-11-15 22:10:47,2019595,pt
186,0.1535204872483335,6,6,0.9412115418438182,b'Sabrina B. Vieira',2017-11-01 03:28:45,50338504,2017-11-01 03:44:58,2013387,pt
187,0.34283790812295645,6,6,0.770796131391689,b'Sabrina B. Vieira',2017-11-01 03:28:45,50338531,2017-11-01 03:58:14,2013387,pt
188,0.7296348851649413,6,6,0.38069954317579274,b'Sabrina B. Vieira',2017-11-01 03:28:45,50338536,2017-11-01 03:59:32,2013387,pt
189,0.8304456494624116,6,6,0.26254319656769387,b'Sabrina B. Vieira',2017-11-01 03:28:45,50338554,2017-11-01 04:04:27,2013387,pt
190,0.7859005154063871,6,6,0.2927885452077562,b'Sabrina B. Vieira',2017-11-01 03:28:45,50340315,2017-11-01 13:03:03,2013387,pt
191,na,6,6,na,b'Sabrina B. Vieira',2017-11-01 03:28:45,50340496,2017-11-01 13:18:19,2013387,pt
192,0.8064202515250208,1,1,0.21831120279148622,b'Gabriel Santos Sousa',2017-11-25 14:39:58,50580334,2017-11-25 14:41:41,2023423,pt
193,0.3745499406344551,1,1,0.7791782791205861,b'Elyene Adorno',2017-11-06 19:16:39,50398809,2017-11-06 19:24:00,2015626,pt
194,0.7624043042702988,6,6,0.25627033061677174,b'Erick Frazier',2017-11-07 02:13:30,50402885,2017-11-07 02:16:06,2015775,pt
195,0.6922356827087535,6,6,0.3820574318901362,b'Erick Frazier',2017-11-07 02:13:30,50402908,2017-11-07 02:21:00,2015775,pt
196,0.5306456006245449,6,6,0.5341184324399039,b'Erick Frazier',2017-11-07 02:13:30,50402932,2017-11-07 02:24:17,2015775,pt
197,0.8376713228401677,6,6,0.28744768769241985,b'Erick Frazier',2017-11-07 02:13:30,50403011,2017-11-07 02:33:26,2015775,pt
198,0.615343451922168,6,6,0.5112651409793937,b'Erick Frazier',2017-11-07 02:13:30,50403020,2017-11-07 02:34:28,2015775,pt
199,na,6,6,na,b'Erick Frazier',2017-11-07 02:13:30,50403066,2017-11-07 02:40:30,2015775,pt
200,0.5599411695161112,11,11,0.5097140712021878,b'Zeeballos',2017-11-01 03:04:13,50339070,2017-11-01 09:30:50,2013385,pt
201,0.801472071374276,11,11,0.21669067289428437,b'Zeeballos',2017-11-01 03:04:13,50339299,2017-11-01 10:16:28,2013385,pt
202,0.4837940255787128,11,11,0.610480162979955,b'Zeeballos',2017-11-01 03:04:13,50339313,2017-11-01 10:18:41,2013385,pt
203,0.3234251101450081,11,11,0.7275142408088222,b'Zeeballos',2017-11-01 03:04:13,50339316,2017-11-01 10:20:29,2013385,pt
204,0.7013163710353908,11,11,0.3669032368559311,b'Zeeballos',2017-11-01 03:04:13,50339386,2017-11-01 10:39:03,2013385,pt
205,na,11,11,na,b'Zeeballos',2017-11-01 03:04:13,50339696,2017-11-01 11:47:06,2013385,pt
206,na,11,11,na,b'Zeeballos',2017-11-01 03:04:13,50339711,2017-11-01 11:49:45,2013385,pt
207,na,11,11,na,b'Zeeballos',2017-11-01 03:04:13,50339740,2017-11-01 11:53:11,2013385,pt
208,na,11,11,na,b'Zeeballos',2017-11-01 03:04:13,50340478,2017-11-01 13:17:03,2013385,pt
209,na,11,11,na,b'Zeeballos',2017-11-01 03:04:13,50340490,2017-11-01 13:18:05,2013385,pt
210,0.1616432897954659,2,2,0.8447322605831804,b'Rubenbarreto',2017-11-28 17:24:43,50609915,2017-11-28 17:30:43,2024687,pt
211,0.22020797874878711,2,2,0.9680273279524423,b'Rubenbarreto',2017-11-28 17:24:43,50652342,2017-12-02 20:06:44,2024687,pt
212,0.09404368791077235,14,14,0.9638179563939937,b'Turismo Fraiburgo',2017-11-03 15:54:24,50365663,2017-11-03 17:26:36,2014335,pt
213,0.5562574321530245,14,14,0.4814456378354455,b'Turismo Fraiburgo',2017-11-03 15:54:24,50365808,2017-11-03 17:37:36,2014335,pt
214,0.492403391989253,14,14,0.6471460398570382,b'Turismo Fraiburgo',2017-11-03 15:54:24,50365828,2017-11-03 17:38:53,2014335,pt
215,0.11681401953011139,14,14,0.938161722623916,b'Turismo Fraiburgo',2017-11-03 15:54:24,51262629,2018-02-13 11:02:41,2014335,pt
216,0.21165901305751972,14,14,0.8898323691096307,b'Turismo Fraiburgo',2017-11-03 15:54:24,51262679,2018-02-13 11:15:15,2014335,pt
217,na,14,14,na,b'Turismo Fraiburgo',2017-11-03 15:54:24,51262799,2018-02-13 11:47:45,2014335,pt
218,na,14,14,na,b'Turismo Fraiburgo',2017-11-03 15:54:24,51262806,2018-02-13 11:48:51,2014335,pt
219,na,14,14,na,b'Turismo Fraiburgo',2017-11-03 15:54:24,51271336,2018-02-14 12:03:17,2014335,pt
220,na,14,14,na,b'Turismo Fraiburgo',2017-11-03 15:54:24,51271341,2018-02-14 12:04:23,2014335,pt
221,na,14,14,na,b'Turismo Fraiburgo',2017-11-03 15:54:24,51324646,2018-02-20 18:13:35,2014335,pt
222,na,14,14,na,b'Turismo Fraiburgo',2017-11-03 15:54:24,51339677,2018-02-22 17:58:48,2014335,pt
223,0.8742342551354737,20,20,0.14329209081763875,b'Drica sul',2017-11-05 02:53:47,50381345,2017-11-05 03:26:37,2014917,pt
224,0.30169317394058753,20,20,0.7783399143878004,b'Drica sul',2017-11-05 02:53:47,50381395,2017-11-05 03:37:19,2014917,pt
225,0.7006588146730983,20,20,0.3207840468255069,b'Drica sul',2017-11-05 02:53:47,50381414,2017-11-05 03:44:56,2014917,pt
226,0.4310859864221233,20,20,0.6285214952583353,b'Drica sul',2017-11-05 02:53:47,50381565,2017-11-05 04:39:11,2014917,pt
227,0.10846652136068563,20,20,0.9608875467080584,b'Drica sul',2017-11-05 02:53:47,50410806,2017-11-07 21:42:15,2014917,pt
228,na,20,20,na,b'Drica sul',2017-11-05 02:53:47,50410855,2017-11-07 21:50:20,2014917,pt
229,na,20,20,na,b'Drica sul',2017-11-05 02:53:47,50410917,2017-11-07 21:56:50,2014917,pt
