,user id,name,registration,edit count,revision id,revision time,goodfaith,damaging
0,982360,b'Elfc3lk',b'20171101060218',1,19280855,2017-11-01 06:59:15,0.653909246561995,0.4372873847171782
1,982437,b'Rizakayaalp',b'20171101203926',4,19285197,2017-11-01 20:42:03,0.14994412783851105,0.8786110437364004
2,982437,b'Rizakayaalp',b'20171101203926',4,19288706,2017-11-02 19:20:55,0.34847203469774535,0.7358870994730253
3,982437,b'Rizakayaalp',b'20171101203926',4,19304046,2017-11-07 09:55:36,0.5632381311259924,0.5739654802744648
4,982458,b'\xe1\x83\x9a\xe1\x83\x90\xe1\x83\x96\xe1\x83\xa3\xe1\x83\xa0\xe1\x83\x98.\xe1\x83\x9c\xe1\x83\x94\xe1\x83\x9c\xe1\x83\x90.0830',b'20171102030345',4,19490601,2018-01-26 20:16:30,0.956641627770496,0.051352658764407796
5,982458,b'\xe1\x83\x9a\xe1\x83\x90\xe1\x83\x96\xe1\x83\xa3\xe1\x83\xa0\xe1\x83\x98.\xe1\x83\x9c\xe1\x83\x94\xe1\x83\x9c\xe1\x83\x90.0830',b'20171102030345',4,19490624,2018-01-26 20:22:43,0.8960443685407242,0.1609555781911001
6,982458,b'\xe1\x83\x9a\xe1\x83\x90\xe1\x83\x96\xe1\x83\xa3\xe1\x83\xa0\xe1\x83\x98.\xe1\x83\x9c\xe1\x83\x94\xe1\x83\x9c\xe1\x83\x90.0830',b'20171102030345',4,19491279,2018-01-27 00:24:07,0.8885160408365248,0.14162418421336362
7,982532,b'Eda nur kay',b'20171102233400',2,19289788,2017-11-02 23:43:56,0.2759990016738238,0.7764575956846117
8,982532,b'Eda nur kay',b'20171102233400',2,19469443,2018-01-18 14:59:04,0.6483893474889323,0.383750298620622
9,982536,b'Akcill0',b'20171103035940',1,19289836,2017-11-03 04:04:50,0.4509682211269004,0.6771125439410376
10,982563,b'A. Haluk \xc3\x9cnal',b'20171103122211',1,19290179,2017-11-03 12:27:29,0.7556196413653155,0.4973215269693495
11,982624,b'Sevda k\xc3\xbcrk',b'20171104033359',57,19305944,2017-11-08 00:08:44,0.6653640142354761,0.5026065315917947
12,982624,b'Sevda k\xc3\xbcrk',b'20171104033359',57,19305945,2017-11-08 00:09:06,0.5695169939728408,0.6196632908012011
13,982624,b'Sevda k\xc3\xbcrk',b'20171104033359',57,19322039,2017-11-13 20:28:33,0.47974845335667454,0.47373267635050503
14,982624,b'Sevda k\xc3\xbcrk',b'20171104033359',57,19322049,2017-11-13 20:29:32,0.65353936646685,0.48008607016356664
15,982624,b'Sevda k\xc3\xbcrk',b'20171104033359',57,19322051,2017-11-13 20:30:26,0.6568941105179162,0.4678821982876232
16,982624,b'Sevda k\xc3\xbcrk',b'20171104033359',57,19322058,2017-11-13 20:31:41,na,na
17,982624,b'Sevda k\xc3\xbcrk',b'20171104033359',57,19322060,2017-11-13 20:35:05,na,na
18,982624,b'Sevda k\xc3\xbcrk',b'20171104033359',57,19322067,2017-11-13 20:36:29,na,na
19,982624,b'Sevda k\xc3\xbcrk',b'20171104033359',57,19322071,2017-11-13 20:37:59,na,na
20,982624,b'Sevda k\xc3\xbcrk',b'20171104033359',57,19322082,2017-11-13 20:40:25,na,na
21,982630,b'Enisori',b'20171104070132',1,19368840,2017-12-04 19:37:51,0.6233553975884377,0.43485533842405893
22,982653,b'Dj dikkay',b'20171104120900',6,19293265,2017-11-04 14:30:23,0.7211408216757086,0.35935076459219084
23,982653,b'Dj dikkay',b'20171104120900',6,19293315,2017-11-04 14:38:34,0.5701314136637438,0.6533857690524171
24,982664,b'Aakdemir',b'20171104142105',1,19293318,2017-11-04 14:38:45,0.5658516111577323,0.6135836054708237
25,982671,b'H\xc3\xbcsn\xc3\xbc I\xc5\x9f\xc4\xb1k',b'20171104155226',2,19293887,2017-11-04 16:40:59,0.3038832176573342,0.7653741830497895
26,982671,b'H\xc3\xbcsn\xc3\xbc I\xc5\x9f\xc4\xb1k',b'20171104155226',2,19299793,2017-11-05 17:24:56,0.32966548209037094,0.7622605829201337
27,982679,b'Seyretcizgifilmlerblogspotcom',b'20171104170124',2,19293977,2017-11-04 17:04:57,0.6325720049964746,0.42278121910795924
28,982679,b'Seyretcizgifilmlerblogspotcom',b'20171104170124',2,19293985,2017-11-04 17:06:40,0.437580264610552,0.508142198172826
29,982680,b'AcidiX',b'20171104172125',1,19294026,2017-11-04 17:24:00,0.8253635903060407,0.2948890475192007
30,982683,b'Rozkwetsayko',b'20171104173653',4,19298041,2017-11-05 09:44:53,0.8151285294252684,0.23261785674238197
31,982683,b'Rozkwetsayko',b'20171104173653',4,19298042,2017-11-05 09:51:11,0.6861126423579771,0.5567765810089415
32,982683,b'Rozkwetsayko',b'20171104173653',4,19298044,2017-11-05 09:55:00,0.5848473673278451,0.6151966439615415
33,982683,b'Rozkwetsayko',b'20171104173653',4,19298047,2017-11-05 09:56:48,0.6310964234673099,0.5889561178093337
34,982698,b'RecepKendirci',b'20171104202226',3,19296113,2017-11-04 20:37:55,0.914668711183244,0.3822139803921774
35,982740,b'Mahfuz(checho)',b'20171105112950',1,19298358,2017-11-05 11:40:58,0.3363750835741677,0.739748252428577
36,982744,b'Ahmad M Alshawaf',b'20171105130249',1,19302148,2017-11-06 12:15:10,0.9251466745749435,0.0656733848240966
37,982774,b'Muzafer999',b'20171105194736',1,19300296,2017-11-05 19:48:54,0.20331224182851546,0.8316364117129829
38,982775,b'Armin123421',b'20171105195456',1,19300370,2017-11-05 19:55:47,0.4321057282957151,0.6141953301182997
39,982789,b'Cnntn krllg\xc4\xb1',b'20171105215149',3,19301743,2017-11-05 22:02:43,0.5274671419818261,0.5551944756104019
40,982793,b'Lespaul3675',b'20171105225017',10,19301920,2017-11-05 22:59:31,0.6322233533764575,0.5137606418209928
41,982793,b'Lespaul3675',b'20171105225017',10,19301921,2017-11-05 22:59:44,0.49829275160807984,0.576838991950171
42,982793,b'Lespaul3675',b'20171105225017',10,19301922,2017-11-05 23:01:38,0.9859405515250285,0.017305837277789952
43,982793,b'Lespaul3675',b'20171105225017',10,19301925,2017-11-05 23:08:13,0.9554525698361179,0.06442984379026516
44,982793,b'Lespaul3675',b'20171105225017',10,19301930,2017-11-05 23:17:28,0.9244006743233931,0.11980089536793527
45,982793,b'Lespaul3675',b'20171105225017',10,19301934,2017-11-05 23:23:16,na,na
46,982793,b'Lespaul3675',b'20171105225017',10,19301937,2017-11-05 23:25:47,na,na
47,982793,b'Lespaul3675',b'20171105225017',10,19301938,2017-11-05 23:26:46,na,na
48,982793,b'Lespaul3675',b'20171105225017',10,19301939,2017-11-05 23:29:24,na,na
49,982793,b'Lespaul3675',b'20171105225017',10,19301942,2017-11-05 23:30:44,na,na
50,982829,b'Jorquetinner',b'20171106111129',1,19302116,2017-11-06 11:13:08,0.6946071204915161,0.43500984440837476
51,982835,b'\xc4\xb0rfn.\xc5\x9fnr',b'20171106114821',1,19302137,2017-11-06 12:05:55,0.8775939974951842,0.39168766530268095
52,982873,b'Muratbar',b'20171106190110',1,19302754,2017-11-06 19:11:09,0.45358346632482266,0.7693658566035221
53,982877,b'Ozyurts',b'20171106192521',1,19302817,2017-11-06 19:28:50,0.2187825655501307,0.7832812141340226
54,982891,b'Kelly',b'20171106212609',2,19303162,2017-11-06 21:26:10,0.6736010305710319,0.47899768388548997
55,982891,b'Kelly',b'20171106212609',2,19489000,2018-01-26 00:25:23,0.727551821056844,0.37723511634377965
56,982892,b'Efsane Karpuzcu',b'20171106212930',17,19303196,2017-11-06 21:32:51,0.6685379174363367,0.41895974783855255
57,982892,b'Efsane Karpuzcu',b'20171106212930',17,19303218,2017-11-06 21:35:33,0.5204988674532218,0.5375537422172251
58,982892,b'Efsane Karpuzcu',b'20171106212930',17,19303253,2017-11-06 21:43:47,0.9896703799533395,0.012119643952856396
59,982892,b'Efsane Karpuzcu',b'20171106212930',17,19303259,2017-11-06 21:44:36,0.2994046012219556,0.7744553826104226
60,982892,b'Efsane Karpuzcu',b'20171106212930',17,19303265,2017-11-06 21:48:10,0.31100559285883844,0.7539235386947049
61,982892,b'Efsane Karpuzcu',b'20171106212930',17,19303268,2017-11-06 21:49:47,na,na
62,982892,b'Efsane Karpuzcu',b'20171106212930',17,19303313,2017-11-06 22:00:06,na,na
63,982892,b'Efsane Karpuzcu',b'20171106212930',17,19303318,2017-11-06 22:00:37,na,na
64,982892,b'Efsane Karpuzcu',b'20171106212930',17,19303334,2017-11-06 22:02:55,na,na
65,982892,b'Efsane Karpuzcu',b'20171106212930',17,19303395,2017-11-06 22:17:50,na,na
66,982892,b'Efsane Karpuzcu',b'20171106212930',17,19303399,2017-11-06 22:19:37,na,na
67,982892,b'Efsane Karpuzcu',b'20171106212930',17,19303400,2017-11-06 22:20:01,na,na
68,982892,b'Efsane Karpuzcu',b'20171106212930',17,19303401,2017-11-06 22:20:21,na,na
69,982892,b'Efsane Karpuzcu',b'20171106212930',17,19303402,2017-11-06 22:22:38,na,na
70,982892,b'Efsane Karpuzcu',b'20171106212930',17,19303404,2017-11-06 22:23:09,na,na
71,982892,b'Efsane Karpuzcu',b'20171106212930',17,19303405,2017-11-06 22:23:34,na,na
72,982912,b'Mehmetdemircs',b'20171107034738',3,19306286,2017-11-08 11:08:35,0.39287331026585814,0.6786570197684731
73,982912,b'Mehmetdemircs',b'20171107034738',3,19414492,2017-12-26 07:59:05,0.7294638170212938,0.370317907260876
74,982912,b'Mehmetdemircs',b'20171107034738',3,19414493,2017-12-26 08:04:38,0.33235815730883084,0.749346371573705
75,982922,b'Ademelmas',b'20171107064921',1,19303966,2017-11-07 08:22:29,0.594513789475083,0.5879322933979606
76,982924,b'Gokhanaktas37',b'20171107070025',2,19303895,2017-11-07 07:04:30,0.614607536447851,0.4851311181867487
77,982924,b'Gokhanaktas37',b'20171107070025',2,19303907,2017-11-07 07:16:35,0.7748433607818375,0.3216172690903374
78,982941,b'Eshkiza',b'20171107112355',1,19327637,2017-11-16 12:33:42,0.517360820869771,0.518557017178473
79,982953,b'Bahar.ilyasova051',b'20171107134608',11,19304169,2017-11-07 13:51:35,0.6029857750666949,0.4966831122061884
80,982953,b'Bahar.ilyasova051',b'20171107134608',11,19317116,2017-11-10 16:14:21,0.5483713760936624,0.5706969242161306
81,982953,b'Bahar.ilyasova051',b'20171107134608',11,19317118,2017-11-10 16:15:28,0.8015216898947356,0.2883330634235039
82,982953,b'Bahar.ilyasova051',b'20171107134608',11,19317121,2017-11-10 16:20:16,0.5103754760747842,0.6641398636612685
83,982953,b'Bahar.ilyasova051',b'20171107134608',11,19317123,2017-11-10 16:22:11,0.5951764800565047,0.5905385855005515
84,982953,b'Bahar.ilyasova051',b'20171107134608',11,19569421,2018-03-03 10:06:50,na,na
85,982953,b'Bahar.ilyasova051',b'20171107134608',11,19569534,2018-03-03 11:24:09,na,na
86,982953,b'Bahar.ilyasova051',b'20171107134608',11,19639628,2018-03-31 16:30:13,na,na
87,982953,b'Bahar.ilyasova051',b'20171107134608',11,19721190,2018-05-23 16:39:33,na,na
88,982953,b'Bahar.ilyasova051',b'20171107134608',11,19721193,2018-05-23 16:40:53,na,na
89,982953,b'Bahar.ilyasova051',b'20171107134608',11,19721197,2018-05-23 16:42:57,na,na
90,982955,b'Ucal Turkmen',b'20171107141145',1,19315600,2017-11-09 19:37:13,0.4120001499569283,0.6595625093496603
91,982972,b'N.sefa',b'20171107173003',5,19304595,2017-11-07 17:37:21,0.3868111536503752,0.78365087330862
92,982972,b'N.sefa',b'20171107173003',5,19304599,2017-11-07 17:41:22,0.38031641173457753,0.7756202554540886
93,982972,b'N.sefa',b'20171107173003',5,19380204,2017-12-09 17:16:15,0.4792245807431378,0.4030025632845339
94,982972,b'N.sefa',b'20171107173003',5,19713507,2018-05-18 20:31:49,0.8057910971478962,0.23510398948894815
95,982972,b'N.sefa',b'20171107173003',5,19713512,2018-05-18 20:32:57,0.8523301478860084,0.17737964567360945
96,982976,b'Antepl\xc4\xb1',b'20171107191001',4,19347154,2017-11-24 11:42:24,0.6545142308363974,0.6048580971807166
97,982976,b'Antepl\xc4\xb1',b'20171107191001',4,19414736,2017-12-26 11:35:14,0.8176488325613284,0.25845183067303795
98,982986,b'Tarsusagasi03',b'20171107204638',5,19305279,2017-11-07 21:02:07,0.9724081776014109,0.04915467223087772
99,982986,b'Tarsusagasi03',b'20171107204638',5,19305405,2017-11-07 21:20:36,0.9233343635009446,0.11169144106489204
100,982986,b'Tarsusagasi03',b'20171107204638',5,19305998,2017-11-08 03:40:53,0.8141796539765962,0.2623388966980138
101,982986,b'Tarsusagasi03',b'20171107204638',5,19305999,2017-11-08 03:46:15,0.5203201483525919,0.6183497990052181
102,982986,b'Tarsusagasi03',b'20171107204638',5,19316221,2017-11-10 00:07:53,0.6631446955570234,0.46651727585522984
103,983017,b'Plazapanda',b'20171108084537',1,19306128,2017-11-08 08:54:08,0.535226091706133,0.6543125407629857
104,983027,b'Coecongress',b'20171108110440',1,19306275,2017-11-08 11:05:36,0.4182027018741186,0.6947982081549127
105,983083,b'Mr.Shiqqelewelle',b'20171108193548',1,19313690,2017-11-08 19:37:44,0.7200101716446733,0.4531981193814218
106,983087,b'NiMa HmZ',b'20171108203733',2,19711632,2018-05-17 08:37:57,0.8780527205852963,0.10132314690704729
107,983087,b'NiMa HmZ',b'20171108203733',2,19711633,2018-05-17 08:39:42,0.8961022330460511,0.09063137773441747
108,983092,b'Valencian',b'20171108211927',1,19313988,2017-11-08 21:23:14,0.72401442094411,0.4457534567077265
109,983099,b'Mert55x',b'20171108225934',2,19314553,2017-11-08 23:08:50,0.37323032153026164,0.7266354106077071
110,983103,b'Marcotulus \xe1\xbd\x81 \xce\xa3\xce\xb5\xce\xb2\xce\xb1\xcf\x83\xcf\x84\xcf\x8c\xcf\x82',b'20171108235247',1,19477519,2018-01-21 17:56:56,0.3363926695219262,0.6513928728559552
111,983173,"b'Arthur, o grande'",b'20171109184513',3,19315495,2017-11-09 18:50:30,0.15402980055179272,0.8845272869397515
112,983173,"b'Arthur, o grande'",b'20171109184513',3,19315522,2017-11-09 19:01:38,0.4339709146046268,0.6621525567839719
113,983173,"b'Arthur, o grande'",b'20171109184513',3,19315553,2017-11-09 19:14:47,0.8632528728835211,0.2408042741078928
114,983184,b'NTVCA Afrique',b'20171109200206',4,19315666,2017-11-09 20:03:10,0.3956587719983074,0.6963354802545852
115,983184,b'NTVCA Afrique',b'20171109200206',4,19315668,2017-11-09 20:06:10,0.16330919173128758,0.8417939677044113
116,983184,b'NTVCA Afrique',b'20171109200206',4,19315673,2017-11-09 20:09:22,0.18501130812140304,0.8652144816217822
117,983185,b'Hkn42',b'20171109200741',1,19315670,2017-11-09 20:08:04,0.478590207173679,0.7357876072772314
118,983189,b'Seda gedik',b'20171109202210',2,19390146,2017-12-13 22:46:09,0.325898895056074,0.7130133106739169
119,983189,b'Seda gedik',b'20171109202210',2,19390154,2017-12-13 23:27:44,0.3444528168877866,0.6837404171736621
120,983194,b'Oliver ogbonnaya uche sunday',b'20171109213114',1,19315862,2017-11-09 21:37:27,0.6352656730161682,0.5495892374132663
121,983237,b'Eminchan',b'20171110120249',3,19316801,2017-11-10 12:04:00,0.42980678761942,0.669070348881381
122,983237,b'Eminchan',b'20171110120249',3,19329882,2017-11-18 07:21:46,0.5593844085801347,0.4185410809508528
123,983237,b'Eminchan',b'20171110120249',3,19346038,2017-11-23 13:51:03,0.5475084521659537,0.48856655892462414
124,983244,b'Gulsahcelikcan',b'20171110135955',1,19316986,2017-11-10 14:06:55,0.5146436300106446,0.6356394635618311
125,983267,b'Kivancsenvardar',b'20171110174051',1,19317184,2017-11-10 17:48:55,0.5509497407561431,0.3966546377015478
126,983269,b'\xd3\x98\xd0\xb4\xd1\x96\xd0\xbb\xd0\xb1\xd0\xb5\xd0\xba \xd2\x9a\xd0\xb0\xd0\xb7\xd1\x8b\xd1\x85\xd0\xb0\xd0\xbd\xd0\xbe\xd0\xb2',b'20171110180112',5,19325679,2017-11-15 13:34:03,0.5565260778534614,0.5666477032201261
127,983269,b'\xd3\x98\xd0\xb4\xd1\x96\xd0\xbb\xd0\xb1\xd0\xb5\xd0\xba \xd2\x9a\xd0\xb0\xd0\xb7\xd1\x8b\xd1\x85\xd0\xb0\xd0\xbd\xd0\xbe\xd0\xb2',b'20171110180112',5,19325880,2017-11-15 14:25:22,0.5775947280830966,0.4844505986233277
128,983269,b'\xd3\x98\xd0\xb4\xd1\x96\xd0\xbb\xd0\xb1\xd0\xb5\xd0\xba \xd2\x9a\xd0\xb0\xd0\xb7\xd1\x8b\xd1\x85\xd0\xb0\xd0\xbd\xd0\xbe\xd0\xb2',b'20171110180112',5,19325883,2017-11-15 14:27:15,0.5521330548922976,0.5666477032201261
129,983269,b'\xd3\x98\xd0\xb4\xd1\x96\xd0\xbb\xd0\xb1\xd0\xb5\xd0\xba \xd2\x9a\xd0\xb0\xd0\xb7\xd1\x8b\xd1\x85\xd0\xb0\xd0\xbd\xd0\xbe\xd0\xb2',b'20171110180112',5,19325885,2017-11-15 14:31:06,0.5727503416868202,0.48609251326992015
130,983269,b'\xd3\x98\xd0\xb4\xd1\x96\xd0\xbb\xd0\xb1\xd0\xb5\xd0\xba \xd2\x9a\xd0\xb0\xd0\xb7\xd1\x8b\xd1\x85\xd0\xb0\xd0\xbd\xd0\xbe\xd0\xb2',b'20171110180112',5,19325978,2017-11-15 16:55:04,0.5007084996031043,0.6811201380330382
131,983272,b'Miralim',b'20171110184136',1,19452264,2018-01-13 19:17:41,0.4086834870028514,0.6931048090330864
132,983293,b'Sakaryal\xc4\xb1\xc4\xb1',b'20171110235521',2,19317913,2017-11-11 00:03:35,0.6595797648082099,0.40880354130691204
133,983293,b'Sakaryal\xc4\xb1\xc4\xb1',b'20171110235521',2,19341158,2017-11-19 22:17:27,0.755883693027094,0.31432684326149224
134,983309,b'Ccozsalih',b'20171111083807',2,19318088,2017-11-11 08:45:32,0.6564543732370225,0.45292973578828866
135,983309,b'Ccozsalih',b'20171111083807',2,19318100,2017-11-11 08:52:07,0.29929232625824864,0.722815849872911
136,983310,b'Korkmazarda',b'20171111090434',1,19318164,2017-11-11 09:32:15,0.7341839043671399,0.5357100534629683
137,983319,b'Gorkem Alp',b'20171111122545',1,19318406,2017-11-11 12:34:09,0.41328264551182997,0.6133505008086386
138,983324,b'Dcikse',b'20171111125919',1,19318463,2017-11-11 13:17:58,0.4213527601096645,0.6596641454719318
139,983334,b'\xd0\x94\xd0\xb6\xd0\xb5\xd0\xb9\xd0\xba\xd0\xbe\xd0\xb1 \xd0\x90\xd0\xbb\xd0\xb8 \xd0\x9c\xd0\xb5\xd0\xbb\xd0\xbb\xd0\xb8\xd1\x81',b'20171111144354',1,19318573,2017-11-11 14:48:17,0.8138419563522281,0.21892705116708902
140,983338,b'Alisher Novarro 82',b'20171111152832',1,19318700,2017-11-11 16:49:26,0.6023960901926949,0.5100951685305007
141,983367,b'Ysgp',b'20171111212041',1,19585513,2018-03-09 21:34:46,0.30751664042339183,0.8116676413691576
142,983380,b'Pandareyz',b'20171111231513',8,19319621,2017-11-11 23:24:52,0.5951178764198914,0.5573267565721782
143,983380,b'Pandareyz',b'20171111231513',8,19319642,2017-11-11 23:31:35,0.6571097575503981,0.4607640104778046
144,983380,b'Pandareyz',b'20171111231513',8,19319647,2017-11-11 23:34:19,0.7214265329769599,0.28515345444640533
145,983380,b'Pandareyz',b'20171111231513',8,19319662,2017-11-11 23:49:34,0.6594633662086071,0.426056080463629
146,983380,b'Pandareyz',b'20171111231513',8,19319666,2017-11-11 23:54:17,0.6690998361119195,0.46536929521807247
147,983380,b'Pandareyz',b'20171111231513',8,19319668,2017-11-11 23:56:34,na,na
148,983380,b'Pandareyz',b'20171111231513',8,19319671,2017-11-11 23:58:14,na,na
149,983380,b'Pandareyz',b'20171111231513',8,19319672,2017-11-11 23:58:41,na,na
150,983403,b'G\xc3\xb6kselFanClup',b'20171112073619',1,19319890,2017-11-12 07:39:03,0.2778203079136189,0.7805926737569803
151,983409,b'Erce 87',b'20171112090157',2,19319929,2017-11-12 09:03:13,0.2127795150412521,0.8669163877920583
152,983409,b'Erce 87',b'20171112090157',2,19319930,2017-11-12 09:04:09,0.3189723793439595,0.7342526976764059
153,983422,b'Pervinomad',b'20171112105726',2,19320000,2017-11-12 10:59:56,0.2038558794967355,0.8100782322905645
154,983422,b'Pervinomad',b'20171112105726',2,19320002,2017-11-12 11:01:27,0.24610490590847922,0.738331719490864
155,983431,b'Gohkenytp312',b'20171112131512',2,19320087,2017-11-12 13:17:34,0.6631168064436144,0.3287540812259339
